cod_producto_comercial;cod_modalidad;fec_alta;cod_pais;fec_baja;ind_obliga_peso;peso_min;peso_max;importe_min;importe_max;fec_creacion;fec_actualizacion
PAAXI1;DOUAOF;2023-10-31 00:00:00;ISR;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;JPN;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;JOR;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;KAZ;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;KGZ;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;KIR;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;KWT;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;LAO;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;LBN;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;MAC;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;MYS;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;MDV;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;MNG;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;MMR;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;NRU;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;NPL;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;OMN;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;PAK;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;PLW;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;PSE;;t;1.000;20000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;PNG;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;WSM;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SGP;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SYR;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;LKA;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;THA;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
